1530711568,56.6034,-71.2325,,"        ","e80268"
1530711665,26.3045,45.7306,12428.22,"N805XA  ","aaf67e"
1530711670,40.3246,24.2076,10965.18,"EZY48PA ","440291"
1530711670,52.6296,12.3582,4678.68,"DLH4NF  ","3c6676"
1530711669,49.9826,9.3789,2080.26,"DLH1153 ","3c6675"
1530711670,28.6705,-82.2568,3741.42,"1395    ","a963f7"
1530711670,-5.699,106.16,11673.84,"AWQ8075 ","8a02b0"
1530711670,39.4822,-103.6371,12214.86,"UAL1881 ","a39bfa"
1530711655,-17.3817,-40.8425,12184.38,"","e48d42"
1530711663,56.4053,16.2705,11010.9,"WZZ1KW  ","471efe"
1530711669,29.3235,-98.0686,11635.74,"AAL1983 ","ad90a3"
1530711668,52.375,13.4983,,"WZZ266  ","471efc"
1530711669,46.1655,17.868,9105.9,"WZZ1LS  ","471efd"
1530711670,34.4207,-84.783,7315.2,"DL2541  ","ad566c"
1530711669,46.159,21.513,11041.38,"DLH612  ","3c666f"
1530711379,41.8938,-89.5666,929.64,"N647P   ","a88081"
1530711670,48.7207,14.3755,2255.52,"PH1153  ","4845bf"
1530711670,49.7501,15.4144,9471.66,"AUA231H ","44029f"
1530711670,40.3424,-98.7874,11932.92,"SWA5595 ","abfc71"
1530711659,28.0447,-86.8798,10599.42,"AAL1093 ","ace6e2"
1530711670,41.7903,12.5991,,"HBJGG   ","4b1866"
1530711669,39.3174,-86.8232,11727.18,"ASA1143 ","abaceb"
1530711670,-21.791,-47.4444,11559.54,"GLO1420 ","e48104"
1530711669,-22.1867,-45.4338,9791.7,"GLO1548 ","e48106"
1530711670,38.1308,-87.3634,11422.38,"NKS254  ","a88072"
1530711670,44.6894,0.0761,3291.84,"VOE24FL ","3455da"
1530711670,32.8076,-116.9396,3497.58,"UAL751  ","a94b50"
1530711669,49.2017,-3.7632,11209.02,"EDW4K   ","4b188a"
1530711670,42.9318,-73.6618,11658.6,"SWA2249 ","abad94"
1530711670,-21.6658,-48.8121,5524.5,"P56     ","e492f9"
1530711627,25.8164,-110.2563,11620.5,"LPE2476 ","e80210"
1530711670,45.6096,22.9188,11765.28,"DLH760  ","3c65a3"
1530711669,33.769,-95.2682,7924.8,"AAL2632 ","adda24"
1530711668,38.9038,-89.6489,11041.38,"UAL796  ","a94b4d"
1530711670,52.0022,19.1234,11932.92,"DLH723  ","3c65a8"
1530711670,-22.7059,-45.1541,10561.32,"20004   ","e492dd"
1530711670,49.3372,-3.2153,10591.8,"SWR64   ","4b187c"
1530711412,52.9082,4.7613,259.08,"HNL11A  ","4845c0"
1530711670,24.625,46.8924,1287.78,"FHD37   ","710355"
1530711669,-5.9213,107.5039,4351.02,"GIA627  ","8a040a"
1530711668,53.4499,-7.8223,11247.12,"SWR86   ","4b187a"
1530711670,43.6069,27.2329,11826.24,"SWR242  ","4b1884"
1530711411,47.1522,-1.2624,1531.62,"VOE21XW ","3455d8"
1530711670,2.8206,101.4701,2087.88,"AWQ206  ","8a0419"
1530711669,44.6471,0.4222,5867.4,"VOE24YA ","3455d9"
1530711670,51.853,-14.1559,11559.54,"SWR54N  ","4b1886"
1530711660,49.9909,-12.669,11582.4,"SWR14E  ","4b1887"
1530711662,50.3779,11.6563,8557.26,"DLH7HV  ","3c65c3"
1530711632,45.173,-93.1081,304.8,"N11CQ   ","a02a1b"
1530711670,48.7456,12.073,11346.18,"DLH6AC  ","3c65c1"
1530711608,18.3428,-65.1673,723.9,"KAP249  ","a8f5ec"
1530711670,46.9975,-1.4296,2781.3,"VOE2552 ","3455d6"
1530711670,52.1783,23.0893,10949.94,"SWR196  ","4b1882"
1530711670,43.4434,5.113,13075.92,"SVF641  ","4a822a"
1530711670,48.1741,16.609,1310.64,"EWG2JW  ","3c5ee8"
1530711670,45.7199,8.7939,4145.28,"EWG9824 ","3c5ee6"
1530711668,33.0274,-111.5342,845.82,"N6EH    ","a7c2f9"
1530711666,50.5957,7.6836,5151.12,"EWG60M  ","3c5ee5"
1530711469,35.9201,-79.641,,"","a9653d"
1530711670,50.4565,6.9867,6979.92,"DLH5LF  ","3c65c7"
1530711669,51.0048,9.9308,6202.68,"DLH9XA  ","3c65c5"
1530711669,49.2699,9.3907,5044.44,"DLH52T  ","3c65c4"
1530711670,-14.9954,-47.958,7322.82,"TAM3428 ","e48be3"
1530711669,53.908,15.5541,11026.14,"DLH882  ","3c65c8"
1530711669,61.1861,-151.7093,5715,"N545LM  ","a6eb85"
1530711662,48.6884,9.1944,,"EWG1XK  ","3c5ef8"
1530711668,41.9643,-87.9218,525.78,"ANA112  ","867fe8"
1530711669,37.1808,126.4458,6278.88,"UPS195  ","a34291"
1530711526,-22.6009,-42.864,4419.6,"GLO1860 ","e48bec"
1530711669,29.5009,-82.3495,9441.18,"UAL259  ","a94b48"
1530711669,49.6981,8.5275,6301.74,"EWG843  ","3c5eec"
1530711633,51.5157,7.6124,,"EWG2LT  ","3c5eeb"
1530711669,53.1145,-2.2761,10043.16,"UAL169  ","a8a87e"
1530711670,-22.4819,-43.8769,11574.78,"ONE6045 ","e492cf"
1530711595,48.6897,9.207,,"EWG6CL  ","3c5ef5"
1530711670,51.6453,0.1396,3261.36,"DLH3NC  ","3c65ca"
1530711337,33.9985,-117.7333,,"","a7e8f8"
1530711379,51.5041,9.1137,8831.58,"","458ed7"
1530711670,52.6513,3.7788,11551.92,"WZZ456  ","471ea5"
1530711632,38.3459,18.0254,11643.36,"WZZ4HE  ","471ea9"
1530711669,46.6022,22.5837,11407.14,"WZZ219  ","471ea6"
1530711670,37.9613,-90.4585,11346.18,"DAL2165 ","adda67"
1530711670,38.9396,-115.101,10965.18,"UAL2338 ","a94b0b"
1530711670,48.9847,16.5082,6019.8,"AUA96LU ","44020a"
1530711669,51.0655,6.4145,10027.92,"WZZ383  ","471eab"
1530711670,46.2105,14.1418,11109.96,"EZY84ZP ","440209"
1530711515,41.7905,-87.7613,,"RDN391  ","a6f207"
1530711669,39.9275,3.1118,8336.28,"EZY15ZQ ","440202"
1530711670,47.2321,21.291,10073.64,"WZZ923  ","471eaa"
1530711669,40.5608,-74.9463,5524.5,"UAL1048 ","a94b29"
1530709349,37.2702,-77.826,,"","a7e8ce"
1530711666,40.0014,-73.614,2225.04,"EJA111  ","a03159"
1530711664,28.9086,-81.4004,1592.58,"N6982P  ","a94b1a"
1530711669,25.5479,-99.7005,5836.92,"AIJ2102 ","0d0ab4"
1530711670,40.6304,-77.479,11056.62,"JBU1297 ","aa099e"
1530711548,26.0246,-98.2429,167.64,"VIV4212 ","0d0aab"
1530711669,24.5963,46.7071,1303.02,"FRS132  ","71031c"
1530711670,42.5586,-78.0752,12001.5,"SCX243  ","ab1628"
1530711670,63.8107,-22.6056,1005.84,"ICE417  ","4cc2a5"
1530711669,56.5236,-7.0577,11833.86,"ICE471  ","4cc2a6"
1530711650,60.9788,13.1607,11864.34,"ICE307  ","4cc2a2"
1530711669,28.7852,-88.3584,11910.06,"SWA2124 ","abd9b6"
1530711454,42.9927,-76.2548,9768.84,"","c0223c"
1530711667,51.1873,22.1384,10043.16,"AUA602  ","44022d"
1530711670,48.0279,11.4103,9753.6,"AUA12GA ","44022b"
1530711670,41.5945,-95.6213,11003.28,"SKW5238 ","a0dab2"
1530711557,25.6065,-99.7901,,"AMX902  ","0d0abd"
1530711669,47.1743,-117.2773,10287,"UAL1929 ","a94b02"
1530711664,33.954,-118.3841,99.06,"UAL2186 ","a94b08"
1530711663,33.3164,-112.1027,1988.82,"","a29748"
1530711669,39.5732,-74.2155,12336.78,"AFL150  ","4248f8"
1530711669,39.0679,-9.021,10660.38,"JAF4EK  ","5110be"
1530711670,54.6445,25.2078,11201.4,"MYX566  ","5110bf"
1530711249,50.8752,6.2206,899.16,"","a5f7cc"
1530711414,-34.9565,138.5201,,"FD589   ","7c1c49"
1530711663,36.7998,-79.5441,9745.98,"","a1515b"
1530711669,56.7316,61.0568,1531.62,"SVR266  ","4248ea"
1530711609,32.922,-97.0545,228.6,"ASH5941 ","ac9731"
1530711669,33.4928,-100.8709,11666.22,"DAL2040 ","a3ed69"
1530711669,55.6061,37.7914,1394.46,"SBI690  ","4248db"
1530711670,55.0618,24.7661,11186.16,"AFL2314 ","4248f0"
1530711662,59.3166,31.411,3383.28,"SDM6618 ","4248f2"
1530711494,37.2831,-80.2745,11879.58,"","c0481c"
1530711670,44.1655,22.1391,11910.06,"BMS8BJ  ","4a09ad"
1530711665,37.4965,24.8433,11978.64,"BMS9235 ","4a09ac"
1530711669,56.7501,59.7456,11384.28,"AFL1461 ","4248ef"
1530711669,43.283,-78.958,9715.5,"DAL2681 ","ad67a3"
1530711669,49.3229,3.5035,2880.36,"N111SW  ","a0318f"
1530711670,3.1423,101.5977,2781.3,"BTK7165 ","8a0492"
1530711665,46.6788,7.3971,2865.12,"HB3411  ","4b51fa"
1530711669,50.8913,20.2837,8503.92,"LOT4GM  ","4a09aa"
1530711669,56.189,25.1557,4907.28,"LOT8354 ","5110dd"
1530711661,38.8717,25.3445,12946.38,"XLF347  ","394650"
1530711662,48.0427,3.4571,4663.44,"AFR7559 ","393320"
1530711670,47.8745,1.9249,7025.64,"AFR58MW ","393321"
1530711669,53.5318,-8.8002,11231.88,"VIR127  ","4008fa"
1530711670,40.798,-72.9419,175.26,"N352PD  ","a3ed84"
1530711668,-5.4178,106.8182,4213.86,"GIA863  ","8a047a"
1530711669,-6.6878,107.2461,4587.24,"LNI941  ","8a0487"
1530711669,37.2444,-121.773,2042.16,"SKW3311 ","a1512f"
1530711670,56.128,11.747,4038.6,"SAS1214 ","5110e9"
1530711667,44.5815,21.1833,10789.92,"ROU1901 ","c02205"
1530711670,41.7384,-75.1304,8641.08,"DAL2926 ","ab14d9"
1530711669,50.5556,-123.5469,7780.02,"","c04850"
1530711670,41.9133,-71.2242,2712.72,"RPA5908 ","a1b449"
1530711657,50.9491,-126.5387,11361.42,"DAL128  ","a0f4fd"
1530711670,42.8416,-84.9904,10378.44,"AAL2262 ","a3ed91"
1530711670,43.0802,-80.1377,11635.74,"ENY3357 ","a234ef"
1530711670,42.6963,-83.4707,655.32,"N47728  ","a5ddda"
1530711669,48.251,14.5739,11384.28,"EZY37HZ ","5110d4"
1530711597,57.2564,16.0999,11269.98,"","5110d1"
1530711666,40.8831,-73.8638,2636.52,"","a7d725"
1530711571,52.5568,13.2953,,"EZY361A ","5110d6"
1530711528,51.4774,-0.5267,,"BAW315  ","4008f1"
1530711670,46.4137,9.0082,11963.4,"LDM103  ","4400ef"
1530711669,47.458,8.551,426.72,"EWG3WF  ","3c5eef"
1530711668,27.9025,-82.9107,7642.86,"N786HC  ","aaa782"
1530711670,46.1713,14.4764,12054.84,"WZZ1820 ","471f8a"
1530711669,53.5812,-1.9636,4335.78,"WZZ570  ","471f8e"
1530711666,41.984,-87.7976,548.64,"AAL2385 ","ac2dea"
1530711670,25.2477,55.3729,,"PAL658  ","758338"
1530711669,-5.9643,106.526,2186.94,"GIA120  ","8a044e"
1530711595,39.626,3.6883,6400.8,"LDM119  ","4400f1"
1530711663,40.965,6.0341,11010.9,"LDM543  ","4400f0"
1530711669,41.538,-88.6742,7147.56,"N963FF  ","ad67ce"
1530711669,35.8901,-96.5837,2857.5,"N8266D  ","ab4a53"
1530711670,40.3456,-73.8711,937.26,"DAL1303 ","a40d8d"
1530711664,49.5403,10.6212,11300.46,"JAF96T  ","5110f5"
1530711669,50.966,-0.3208,3352.8,"EZY8619 ","4400ec"
1530711670,41.8447,3.1324,11849.1,"EZY36QY ","4400eb"
1530711656,25.3394,52.4221,4709.16,"PAL684  ","75831e"
1530711663,36.3471,-79.4882,5554.98,"","aa929c"
1530711669,48.0832,20.8458,11673.84,"ART451  ","5110f7"
1530711670,53.6685,10.0655,335.28,"SAS1674 ","5110f0"
1530711670,25.9969,-80.2211,228.6,"","a6b714"
1530711670,30.1052,-95.2603,2324.1,"UAL1253 ","a94b72"
1530711670,36.0852,-78.9068,2225.04,"","ad076e"
1530711669,39.753,-4.5152,7620,"IBE3341 ","343141"
1530711652,39.9746,3.3091,11224.26,"WZZ2439 ","471f82"
1530711669,45.231,13.1561,10149.84,"WZZ4AT  ","471f83"
1530711349,33.4409,-112.009,,"AAL1765 ","a65408"
1530711670,40.6159,-73.8934,670.56,"DAL2464 ","a40d7a"
1530711669,46.8022,15.6729,12329.16,"WZZ609  ","471f81"
1530711670,22.9492,121.5527,11049,"ANA833  ","861e92"
1530711669,49.9571,20.0623,4236.72,"WZZ5034 ","471f86"
1530711670,51.4823,13.4908,11910.06,"WZZ398  ","471f84"
1530711662,56.0338,16.9935,11605.26,"WZZ1500 ","471f85"
1530711397,40.1573,-81.9447,10713.72,"UAL1996 ","a94b6b"
1530711668,46.2122,24.815,10797.54,"WZZ84   ","471f6f"
1530711669,34.2651,-77.3638,11574.78,"","c04829"
1530711669,31.4962,-84.7881,11605.26,"RPA4408 ","a4bdb9"
1530711669,43.1156,16.7375,11879.58,"WZZ100C ","471f6d"
1530711670,46.4419,-5.269,11216.64,"TAM8084 ","e48ba7"
1530711669,26.9635,-81.9434,7711.44,"DAL1134 ","a4278e"
1530711609,53.6419,10.0115,10416.54,"SDM6653 ","4248e7"
1530711666,34.0156,-118.554,2415.54,"","ace74e"
1530711670,59.5745,28.7482,6271.26,"SDM6677 ","4248e4"
1530711649,54.9646,77.3507,10789.92,"ABW321  ","4248e3"
1530711664,57.6273,35.0172,10698.48,"SDM6203 ","4248e6"
1530711670,53.722,12.2918,11628.12,"WZZ2BM  ","471f93"
1530711663,34.1445,-107.6973,11262.36,"DAL2466 ","a39d95"
1530711670,38.7004,-76.8452,3261.36,"SWA1902 ","abad6c"
1530711669,41.9013,12.5242,762,"WZZ836  ","471f91"
1530711659,47.4489,8.5572,,"SWR324  ","4b16ba"
1530711669,28.2351,-82.1487,3398.52,"N204EH  ","a1a14b"
1530711670,49.8523,1.0124,9113.52,"SWR30K  ","4b16bb"
1530711669,-16.1232,-55.4262,4465.32,"AZU2604 ","e492a5"
1530711656,40.9294,-3.4108,2529.84,"SWR247C ","4b16bd"
1530711670,50.6678,11.1873,10980.42,"SWR967  ","4b16be"
1530711669,48.6315,23.9416,11689.08,"WZZ2473 ","471f95"
1530711640,40.4623,-3.5694,,"","34444e"
1530711670,40.4459,-3.5361,845.82,"AEA063  ","34444f"
1530711435,30.2277,-97.6586,281.94,"RPA4747 ","a53436"
1530711670,51.4023,-0.9842,2506.98,"IBE31PY ","34444b"
1530711659,-23.5646,-46.8042,1958.34,"ONE6005 ","e48bb0"
1530711669,55.1818,38.3205,3345.18,"RSD980  ","14fc0b"
1530711551,34.5216,-8.7141,12512.04,"AEA4039 ","344459"
1530711670,52.2173,18.3166,10264.14,"WZZ850  ","471f7f"
1530711665,39.6177,24.2264,12603.48,"WZZ9JA  ","471f7c"
1530711668,51.3115,5.5637,1432.56,"WZZ687  ","471f68"
1530711669,49.6073,5.0582,8564.88,"WZZ156  ","471f69"
1530711664,44.4019,15.8551,11125.2,"DLH1UX  ","3c6745"
1530711669,42.8526,6.079,12062.46,"DLH1835 ","3c6743"
1530711670,48.9257,14.5084,11003.28,"DLH6NJ  ","3c6749"
1530711486,48.3515,11.7933,,"DLH97F  ","3c6748"
1530711669,50.1142,8.8998,1280.16,"DLH9WT  ","3c6747"
1530711669,54.5732,15.024,11163.3,"WZZ977  ","471f60"
1530711670,40.6682,-99.7385,10957.56,"SKW5215 ","a09322"
1530711670,49.137,16.5371,11315.7,"WZZ9TW  ","471f65"
1530711669,45.0935,16.1566,11079.48,"WZZ650  ","471f62"
1530711555,42.2866,32.1798,11559.54,"WZZ6411 ","471f4f"
1530711669,55.6062,35.3215,10751.82,"CCA834  ","7809a5"
1530711670,38.8809,-74.827,10690.86,"DAL2350 ","abb2d5"
1530711669,57.2007,13.6352,11308.08,"IBE33VA ","344449"
1530711666,41.2887,-73.466,5379.72,"ASQ4431 ","a0ef2d"
1530711669,45.6655,15.8026,11650.98,"WZZ6FX  ","471f4b"
1530711670,44.9056,16.3248,11757.66,"WZZ624  ","471f4c"
1530711668,54.3445,18.6015,1143,"WZZ9WT  ","471f4a"
1530711670,41.572,-3.0355,9464.04,"AEA1509 ","344446"
1530711670,43.4555,-2.5524,5524.5,"DLH57P  ","3c6757"
1530711670,44.7143,12.1895,11460.48,"EWG3KR  ","3c6756"
1530711667,40.9221,-98.5284,11612.88,"UAL1070 ","a1bfb2"
1530711670,48.4201,2.6345,11887.2,"EWG4UT  ","3c6754"
1530711668,49.0666,8.7828,3444.24,"BCS881P ","3c5423"
1530711670,62.3047,-153.3981,9441.18,"CCA984  ","7809a9"
1530711663,50.0428,8.5301,,"DLH5P   ","3c6759"
1530711423,36.7524,115.7517,7559.04,"CCD8937 ","7809a7"
1530711670,51.3233,11.0727,9753.6,"DLH896  ","3c6758"
1530711669,-21.1874,-51.6822,10005.06,"TAM3279 ","e4803d"
1530711670,57.876,14.7536,11315.7,"WZZ4GL  ","471f72"
1530711670,36.9529,-92.4969,13197.84,"N718FH  ","a99a4a"
1530711670,-16.4221,-47.9651,6179.82,"","e4803e"
1530711668,55.3608,13.9579,11010.9,"WZZ3RY  ","471f70"
1530711670,49.4743,14.8586,10721.34,"WZZ5GZ  ","471f75"
1530711670,48.4859,5.3762,10942.32,"DLH29H  ","3c674a"
1530711670,53.3764,16.2034,11590.02,"WZZ3VG  ","471f5f"
1530711669,31.0289,-84.1955,11978.64,"DAL2271 ","a35605"
1530711669,-24.7943,-48.5276,6507.48,"TAM3237 ","e48043"
1530711670,48.3039,5.1158,11948.16,"EZY24DP ","4400b7"
1530711670,43.9901,9.9342,12092.94,"WZZ3582 ","471f5c"
1530711669,40.1323,4.3085,8793.48,"LDM291  ","4400b5"
1530711669,48.6474,20.0114,12649.2,"GLJ33LE ","4400b4"
1530711669,32.9095,-95.4322,7665.72,"NKS718  ","a8e45c"
1530711670,47.2851,6.487,11948.16,"EWG9575 ","3c6751"
1530711669,47.2018,21.3393,11711.94,"WZZ1559 ","471f5a"
1530711669,13.0482,109.4114,10408.92,"CSN367  ","7809b0"
1530711664,48.1166,16.5669,,"AUA563Z ","4400b3"
1530711620,50.0445,8.5451,,"        ","3c6750"
1530711670,47.5474,21.2024,10965.18,"WZZ591  ","471f5b"
1530711670,51.6402,7.2948,5836.92,"AUA154  ","4400b2"
1530711670,48.1363,0.5679,10911.84,"DLH72W  ","3c674f"
1530711670,60.3711,23.3756,5052.06,"DLH5TW  ","3c674e"
1530711670,52.9682,9.1209,1516.38,"DLH3UW  ","3c674d"
1530711669,33.1518,-96.595,487.68,"N492SC  ","a61919"
1530711670,-24.2999,-46.8591,5440.68,"TAM3102 ","e48c4c"
1530711666,40.4622,-3.5667,,"EZY58GP ","4400e9"
1530711666,28.7524,-81.1162,129.54,"N161GL  ","a0f606"
1530711666,19.4594,74.0022,6819.9,"JAI936  ","8001ca"
1530711669,52.1201,3.7582,9883.14,"WZZ2PX  ","471f55"
1530711670,35.281,-8.0696,11864.34,"WZZ8067 ","471f56"
1530711550,40.4888,-3.5629,,"VLG15SQ ","34440c"
1530711670,49.3263,17.2731,9319.26,"WZZ48   ","471f54"
1530711484,41.3006,2.074,,"WZZ4ZV  ","471f51"
1530711608,60.4361,22.426,800.1,"WZZ5CY  ","471f52"
1530711664,51.0902,18.4345,10668,"","3c4d62"
1530711669,51.1314,-0.5388,9433.56,"VLG87CD ","34440b"
1530711670,51.5414,4.5367,4145.28,"BCS6381 ","3c542f"
1530711669,40.0822,-82.8884,11666.22,"ROU1980 ","c020e4"
1530711670,35.1451,-77.4259,1417.32,"N126AB  ","a069fe"
1530711669,36.0821,-78.2239,13167.36,"EJA334  ","a3a61a"
1530711668,53.0192,-115.3296,7795.26,"","c07c92"
1530711660,46.4556,5.3787,11628.12,"BAW52PX ","4008e5"
1530711669,65.0838,-25.0952,11635.74,"DLH480  ","3c6705"
1530711669,30.3052,-97.7938,3268.98,"DAL2888 ","a3696e"
1530711670,39.8559,-73.7302,5486.4,"JBU1691 ","a71ded"
1530711670,37.6467,-101.9135,14333.22,"N88BK   ","ac1b9f"
1530711664,23.7491,112.8294,6111.24,"CSN3439 ","7809e1"
1530711669,23.3468,113.3081,1005.84,"CSN3337 ","7809e0"
1530711669,41.3319,2.1287,10843.26,"VLG3804 ","344409"
1530711654,26.1054,-80.5625,640.08,"N6317G  ","a844c7"
1530711668,52.5313,25.8876,11186.16,"TYA7743 ","42499d"
1530711670,39.073,-102.1566,11605.26,"NKS757  ","a7d751"
1530711668,50.7339,20.9212,815.34,"SPTUM   ","48ca6c"
1530711654,41.52,-1.9272,10149.84,"EZY47DP ","440cb1"
1530711670,40.2467,-74.4334,601.98,"N161MA  ","a0f679"
1530711613,37.6763,112.7419,7216.14,"HBH3210 ","7809f5"
1530711667,25.087,55.9301,2689.86,"CSC603  ","7809ef"
1530711670,54.9051,18.0047,12527.28,"DLH715  ","3c670b"
1530711670,38.3636,-9.3836,5608.32,"TAP073  ","4951f0"
1530711587,-23.6212,-46.6603,,"TAM3166 ","e48053"
1530711664,41.0757,-94.423,11628.12,"DAL2488 ","a977bb"
1530711669,52.6955,5.1074,11559.54,"BAW974  ","4008ae"
1530711670,51.5561,-0.8624,1805.94,"SHT3F   ","4008b5"
1530711670,51.5942,-0.2693,2194.56,"BAW775C ","4008b4"
1530711669,51.2462,22.3864,2194.56,"SPTUC   ","48ca62"
1530711669,34.017,-118.4211,2537.46,"AAL144  ","a08021"
1530711670,51.1752,4.2238,3596.64,"BAW395B ","4008b3"
1530711669,53.8996,-2.9501,10927.08,"SHT7H   ","4008b2"
1530711670,54.6,-2.6349,9456.42,"SHT8W   ","4008b1"
1530711668,43.6675,-0.0096,11018.52,"TAP557J ","4951cb"
1530711669,38.921,-8.8824,3086.1,"TAP1042 ","4951cc"
1530711668,36.8929,-11.6259,3429,"TAP1685 ","4951cd"
1530711670,52.8734,-0.5882,11224.26,"ICE565  ","4cc267"
1530711665,33.6254,-115.914,7307.58,"","a5f976"
1530711667,41.1094,-71.1911,7368.54,"N28PH   ","a2ccef"
1530711670,50.0208,11.1132,6972.3,"GAF102  ","3e8b41"
1530711487,26.953,-80.921,1577.34,"N87140  ","abfd0a"
1530711669,40.6583,-74.2754,1181.1,"UAL1148 ","aa8114"
1530711465,-23.9913,-44.3418,10401.3,"GLO2139 ","e48c03"
1530711455,58.1742,-6.3404,11277.6,"ACA851  ","c02ebd"
1530711670,-23.0877,-44.9302,8511.54,"GLO1991 ","e48c05"
1530711664,-22.5171,-45.8043,7955.28,"GLO4832 ","e48c04"
1530711667,-26.4896,27.9897,3810,"CAW282  ","00c463"
1530710503,38.0041,-78.2428,,"","a7cfb7"
1530711660,49.397,14.5236,2423.16,"D5270   ","3ef52d"
1530711670,40.836,-90.0904,12923.52,"ACA791  ","c02ed9"
1530711669,50.1079,9.2694,1287.78,"DLH3K   ","3c6583"
1530711669,48.7697,11.3742,5181.6,"DLH7FT  ","3c6582"
1530711663,48.3466,11.8057,,"DLH1830 ","3c6581"
1530711669,49.5607,9.3666,4008.12,"DLH9C   ","3c6588"
1530711669,54.4211,3.1292,11529.06,"ICE501  ","4cc275"
1530711669,51.564,0.585,11841.48,"ICE569  ","4cc277"
1530711669,50.3147,1.2318,10165.08,"ICE543  ","4cc278"
1530711670,35.394,-111.0703,11574.78,"ASA1219 ","ab77ee"
1530711669,56.7993,-2.4623,11849.1,"ICE507  ","4cc272"
1530711669,53.9866,8.6884,11871.96,"ICE533  ","4cc274"
1530711670,48.6436,0.7113,7086.6,"AAF321  ","39968b"
1530711669,50.143,8.9438,1638.3,"DLH4RM  ","3c658c"
1530711670,37.9628,-85.4644,12329.16,"SWA674  ","abadc0"
1530711670,52.3781,-0.3297,11826.24,"ICE555  ","4cc270"
1530711670,34.2096,-97.5538,8039.1,"ENY4114 ","a283ed"
1530711669,-26.466,28.7088,8763,"CAW595  ","00c455"
1530711365,-26.1784,28.2438,1813.56,"CAW412  ","00c458"
1530711669,48.0032,8.1687,9738.36,"DLH09J  ","3c658e"
1530711669,41.9448,-72.4974,10027.92,"GTI3554 ","a0d062"
1530711670,54.5182,-3.3984,8519.16,"N349WG  ","a3e0b8"
1530711670,36.4289,-5.6868,7101.84,"RAM691  ","02a1a2"
1530711667,-26.39,28.1782,3131.82,"CAW926  ","00c453"
